,original,paraphrase,similar
151,صدر ألبوم لووس في معظم أنحاء العالم بتاريخ 20 يونيو 2006.,تم إصدار الألبوم في معظم أنحاء العالم.,True
221,وجمهورية الصين واحدة من النمور الآسيوية الأربعة ويحتل اقتصادها المركز السادس والعشرين على مستوى العالم.,تحتل جمهورية الصين المرتبة 26 في العالم من حيث الاقتصاد.,True
107,"معركة كربلاء وتسمى أيضاً واقعة الطف هي معركة وقعت على ثلاثة أيام وختمت في 10 محرم سنة 61 للهجرة والذي يوافق 12 أكتوبر 680م، وكانت بين الحسين بن علي بن أبي طالب ابن بنت النبي محمد، الذي أصبح المسلمون يطلقون عليه لقب ""سيد الشهداء"" بعد انتهاء المعركة، ومعه أهل بيته وأصحابه، وجيش تابع ليزيد بن معاوية.",دارت معركة كربلاء ، المعروفة أيضًا باسم حادثة طاف ، على مدى ثلاثة أيام واختتمت في 12 أكتوبر 680 م.,True
289,"كان علماء الفلك الإغريق يعتقدون أن هذا الكوكب عبارة عن جرمين منفصلين، وذلك قبل القرن الرابع قبل الميلاد، وأطلقوا على أحد هذين الجرمين تسمية ""أبولو""، واعتقدوا أنه لا يظهر للعيان إلا عند الشروق، وأطلقوا على الآخر تسمية ""هرمس""، واعتقدوا أنه لا يمكن رؤيته إلا عند الغروب.","الاسم العربي للبرمائيات محفور من كلمتي ""الأرض"" و ""الماء"" بسبب انتمائهما إلى كل منهما.",False
459,ومع مُرُور الزمن، تقلَّص حجم البرمائيَّات وقلَّ تنوُّعها، حتَّى اقتصرت على طُويئفة ملساء الجلد الباقية إلى اليوم.,تعتبر معركة عين جالوت من أهم المعارك في التاريخ الإسلامي.,False
115,"تعدّ واقعة الطف من أكثر المعارك جدلاً في التاريخ الإسلامي فقد كان لنتائج وتفاصيل المعركة آثار سياسية ونفسية وعقائدية لا تزال موضع جدل إلى الفترة المعاصرة، حيث تعدّ هذه المعركة أبرز حادثة من بين سلسلة من الوقائع التي كان لها دور محوري في صياغة طبيعة العلاقة بين السنة والشيعة عبر التاريخ وأصبحت معركة كربلاء وتفاصيلها الدقيقة رمزا للشيعة ومن أهم مرتكزاتهم الثقافية وأصبح يوم 10 محرم أو يوم عاشوراء، يوم وقوع المعركة، رمزاً من قبل الشيعة ""لثورة المظلوم على الظالم ويوم انتصار الدم على السيف"".رغم قلة أهمية هذه المعركة من الناحية العسكرية حيث اعتبرها البعض محاولة تمرّد فاشلة قام بها الحسين إلا أن هذه المعركة تركت آثاراً سياسية وفكرية ودينية هامة.",يحتل اقتصاد جمهورية الصين المرتبة 26 في العالم.,False
398,بعد الهجوم النووي على هيروشيما وناجازاكي وحتى وقتنا الحاضر؛ وقع ما يقارب 2000 انفجاراً نووياً كانت بمجملها انفجارات تجريبية واختبارات قامت بها الدول الثمانية التي أعلنت عن امتلاكها لأسلحة نووية وهي الولايات المتحدة والاتحاد السوفيتي (روسيا حالياً) وفرنسا والمملكة المتحدة والصين وباكستان و الهند و كوريا الشمالية.,نفذت الولايات المتحدة والاتحاد السوفيتي وفرنسا والمملكة المتحدة والصين تفجيرات تجريبية للأسلحة النووية بعد الهجوم على ناغازاكي.,True
74,ولقد قُدّرت مبيعات الطبعة الأولى من الرواية بحوالي مائتي ألف نسخة، وبحلول فبراير من عام 2010، وصلت مبيعات الرواية إلى ثمانمائة ألف نسخة.,تم الاعتراف بجزر تايوان ، و Piscadors وملحقاتها ، وجزر Kinmen و Matsu ، وبعض الجزر الصغيرة الأخرى باعتبارها الوريث الشرعي لجمهورية الصين من قبل العديد من الدول الغربية والولايات المتحدة.,False
319,اجتمعت تحت ظلال هذه الدولة أشلاء الأندلُس المنهارة والتي انكمشت أطرافها فيما وراء نهر الوادي الكبير جنوباً، وشغلت شرقاً رُقعةً مُتواضعةً من جيَّان وبياسة وإستجَّة حتَّى البحر المُتوسِّط، ومن ألمرية وإلبيرة غرباً حتَّى مصب الوادي الكبير.,انهارت أطلال الأندلس تحت ظل هذه الدولة التي ضمت منطقة من الشرق إلى البحر الأبيض المتوسط ​​ومن الميرة والبيرة جنوبا.,True
15,بدأت ميّ زيادة أول مراحلها التّعليميّة في مدارس النّاصرة الابتدائيّة ثمّ تابعت دراستها الثانويّة في دير الرّاهبات في مَنطقة عينطورة، ثم استكملت دراستها في كلية الآداب بالقاهرة.,بعد أن أنهت تعليمها الثانوي في دير الراهبات بمنطقة عينطورة ، بدأت مي دراستها في كلية الآداب بالقاهرة.,True
426,والبرمائيَّات هي الحيوانات الوحيدة التي تبدأ حياتها في الماء ثُمَّ تُغادرُهُ بعد تحوُّلاتٍ جُسمانيَّةٍ داخليَّةٍ وخارجيَّة، فتتحوَّلُ صغارها، المُسمَّاة شراغيف (مُفردُها شُرغُوف)، من شكل السمكة إلى شكلها البالغ.بعد أن تنقف البُيُوض وتخرجُ الشراغيف، تمُرُّ بِسلسلة تغييراتٍ جُسمانيَّة، فهي تولدُ بِذنبٍ طويلٍ يُعينُها على السباحة وخياشيم جانبيَّةٍ تتنفَّسُ بها كالسَّمك، فتتغطَّى خياشمها بِغشاءٍ جلديٍّ وتختفي من ظاهر الجسم، وتظهر بوادرُ الرِّجلين الخلفيَّتين في حالة الضفادع والسَّمادر، وتتوالى التغيُّرات تدريجيًّا فتظهر الرِّجلان الأماميَّتان، ثُمَّ يتقاصر الذنب بِبُطءٍ حتَّى يختفي عند الضفادع ويستمرُّ عند السَّمادر.,البرمائيات هي الحيوانات الوحيدة التي تبدأ حياتها في الماء ثم تتركها بعد تحول فيزيائي داخلي وخارجي طويل ، لذلك يتحول صغارها ، الذين يطلق عليهم الضفادع الصغيرة ، من شكل السمكة إلى شكلها البالغ.,True
371,السلاح النووي هو سلاح تدمير فتاك يستخدم عمليات التفاعل النووي، يعتمد في قوته التدميرية على عملية الانشطار النووي أو الاندماج النووي؛ ونتيجة لهذه العملية تكون قوة انفجار قنبلة نووية صغيرة أكبر بكثير من قوة انفجار أضخم القنابل التقليدية، حيث أن بإمكان قنبلة نووية واحدة تدمير أو إلحاق أضرار فادحة بمدينة بكاملها.,"النوع الأخير لا يصبح قزمًا أمام بعض الأنواع المنقرضة ، مثل التمساح الجبلي الذي يبلغ طوله 9 أمتار ""Prionosux"" ، والذي عاش في منتصف العصر البرمي ، على الأراضي التي تتكون منها البرازيل اليوم.",False
437,لِلبرمائيَّات شبهٌ ظاهريٌّ بِالعظايا، على أنَّ الأخيرة بِالإضافة إلى الثدييَّات والطُيُور تنتمي إلى الفرع الحيوي المعروف بِالسلويَّات، وهي الكائنات التي تضع صغارًا مُغلَّفةً بِغشاءٍ سلويّ، ولا تحتاج لِبيئةٍ مائيَّة لِلحفاظ على ذُريَّتها.,البرمائيات لها تشابه واضح مع السحالي ، لكن هذه الأخيرة من الثدييات والطيور ولا تحتاج إلى بيئة مائية للحفاظ على نسلها.,True
100,وقعت المعركة بعد انتكاسات مريرة لدول ومدن العالم الإسلامي، حيث سقطت الدولة الخورازمية بيد المغول ثم تبعها سقوط بغداد بعد حصار دام أياماً فاستبيحت المدينة وقُتل الخليفة المستعصم بالله فسقطت معه الخلافة العباسية، ثم تبع ذلك سقوط جميع مدن الشام وفلسطين وخضعت لهولاكو، كانت مصر في تلك الفترة تئِنُّ من الصراعات الداخلية والتي انتهت باعتلاء سيف الدين قطز عرش مصر سنة 657 هـ / 1259 سلطانا لمماليك مصر.,إن جمهورية الصين لها حقها المشروع في أن تكون الوريث الحقيقي والممثل الشرعي لجمهورية الصين المتلاشية ، لكنها لم تولي اهتماما كبيرا لهذه القضية باعتبارها وجهة النظر السياسية في جمهورية الصين.,False
197,في حين أصبحت جزر تايوان والبسكادورز وملحقاتهما وجزر كينمن وماتسو وبعض الجزر الصغرى الأخرى امتداداً لجمهورية الصين الزائلة بالرغم من أنها حصلت على اعتراف العديد من الدول الغربية والولايات المتحدة بها كالوريث الشرعي لجمهورية الصين مع بدايات الحرب الباردة.,اتضحت صورة الوضع السياسي للدولة الإسلامية الجديدة في الأندلس في ظل حكم محمد بن الأحمر الذي اتخذ غرناطة عاصمته بدلاً من جيان التي كانت تحت التهديد المستمر للمسيحيين.,False
448,ظهرت أولى البرمائيَّات خلال العصر الديڤوني، مُتطوِّرةً من الأسماك لحميَّة الزعانف ذات الرئتين والأطراف العظميَّة، وهي خصائصٌ جسديَّة ساعدتها على التأقلم مع الحياة على اليابسة.,بيعت الطبعة الأولى من الرواية حوالي مائتي ألف نسخة ، وبحلول فبراير من عام 2010 بيعت ثمانمائة ألف نسخة.,False
305,مَملَكَةُ غِرنَاطَة أو إِمَارَةُ غِرنَاطَة أو الدَّولَةُ النَصرِيَّة أو دَولَةُ بَنِي نَصر هي آخرُ دولةٍ إسلاميَّة قامت في الأندلُس سنة 635هـ المُوافقة لِسنة 1237م على يد والي جيَّان وأرجونة مُحمَّد بن يُوسُف بن مُحمَّد الخزرجي المعروف بابن الأحمر، الذي أصبح أوَّل أُمراء هذه الدولة.,تستخدم الأسلحة النووية كوسيلة للضغط السياسي وكوسيلة للدفاع ، وتستخدم الطاقة النووية أيضًا كوسيلة للاستخدامات غير العسكرية.,False
277,تتكوّن تركيبة عطارد من 70% معادن و 30% سليكات، وكثافته هي ثاني أكبر كثافة في المجموعة الشمسية وتقل عن كثافة الأرض بحوالي 5.515 غ/سم³ فقط.,خلال الحرب العالمية الثانية ، ألقت الولايات المتحدة قنبلتين ذريتين على اليابان ، مما أسفر عن مقتل أكثر من 100000 شخص.,False
93,معركة عين جالوت (25 رمضان 658 هـ / 3 سبتمبر 1260م) هي إحدى أبرز المعارك الفاصلة في التاريخ الإسلامي؛ إذ استطاع جيش المماليك بقيادة سيف الدين قطز إلحاق أول هزيمة قاسية بجيش المغول بقيادة كتبغا.,كانت معركة عين جالوت من أهم المعارك في التاريخ الإسلامي.,True
265,المعلومات المتوفرة حول عطارد قليلة نسبياً إذ أن التلسكوبات الأرضية لم تكشف سوى الأجزاء الهلالية من سطح عطارد.,نظرًا لأن التلسكوبات الأرضية لا تكتشف سوى أجزاء الهلال من سطح عطارد ، فهناك القليل من المعلومات حول الكوكب.,True
137,لووس (بالإنجليزية: Loose)‏ هو الألبوم الموسيقي الثالث لمغنية البوب كندية المولد برتغالية الأصل نيللي فرتادو.,فضفاض هو الألبوم الثالث لمغنية البوب ​​الكندية نيللي فورتادو.,True
487,برز ما بين عام 86 هـ-705 م وعام 121 هـ-738 م بخوضه الكثير من المعارك والغزوات والحملات العسكرية على كُلٍّ مِن الإمبراطورية الروميَّة البيزنطيَّة وإمبراطورية الخزر والخوارج والجراجمة، وكانت جلَّ حروبه وأغلبها على الدولة الرومية البيزنطية.,دارت معركة كربلاء ، المعروفة أيضًا باسم حادثة طاف ، على مدى ثلاثة أيام وانتهت في 12 أكتوبر 680 م.,False
113,"تعدّ واقعة الطف من أكثر المعارك جدلاً في التاريخ الإسلامي فقد كان لنتائج وتفاصيل المعركة آثار سياسية ونفسية وعقائدية لا تزال موضع جدل إلى الفترة المعاصرة، حيث تعدّ هذه المعركة أبرز حادثة من بين سلسلة من الوقائع التي كان لها دور محوري في صياغة طبيعة العلاقة بين السنة والشيعة عبر التاريخ وأصبحت معركة كربلاء وتفاصيلها الدقيقة رمزا للشيعة ومن أهم مرتكزاتهم الثقافية وأصبح يوم 10 محرم أو يوم عاشوراء، يوم وقوع المعركة، رمزاً من قبل الشيعة ""لثورة المظلوم على الظالم ويوم انتصار الدم على السيف"".رغم قلة أهمية هذه المعركة من الناحية العسكرية حيث اعتبرها البعض محاولة تمرّد فاشلة قام بها الحسين إلا أن هذه المعركة تركت آثاراً سياسية وفكرية ودينية هامة.",عطارد هو أصغر كوكب في المجموعة الشمسية والأقرب إلى الشمس.,False
81,ومنذ إصدارها، تُرجمت الرواية - ضمن ترجمة الثلاثية - إلى إحدى وخمسين لغة، وبيعت حقوق نشرها في ست وخمسين دولة ومنطقة.,بعد الحرب العالمية الثانية واستسلام اليابان ، ضمت الصين لحكمها مجموعة جزر بيسرسكادو والتايوانية.,False
453,تشعَّبت البرمائيَّات خِلال العصرين الفحمي والبرمي ووسَّعت نطاق انتشارها عبر الأرض، لكنَّها سُرعان ما بدأت بِالانحسار مع توسُّع نطاق وأشكال الزواحف وغيرها من الفقاريَّات.,مع توسع نطاق وأشكال الزواحف والحيوانات الأخرى ، انخفض نطاق وأشكال البرمائيات.,True
282,يلجأ العلماء إلى كثافة عطارد لتحديد بنيته الداخلية، حيث يقولون أنه بسبب حجم الكوكب الصغير وعدم انضغاط مكوناته الداخلية، فإنه لا بد من أن تكون نواته ضخمة الحجم ومكونة بمعظمها من الحديد.يرجع تاريخ رصد عطارد إلى الألفية الأولى قبل الميلاد.,اختبرت الولايات المتحدة والاتحاد السوفيتي وفرنسا والمملكة المتحدة والصين أسلحتها النووية بعد الهجوم على ناغازاكي.,False
41,تُسرد أحداث الرواية على لسان بطلتها كاتنيس إيفردين، وهي فتاة في السادسة عشرة من العمر، تعيش في عصر نهاية العالم في المقاطعة الثانية عشرة، في دولة بانيم بأمريكا الشمالية وهي خاضعة لسلطة مركزيّة تسمى الكابيتول، وهي حاضرة مُتقدّمة تقنيًا، استطاعت أن تبسط سيطرتها العسكرية والسياسية على عموم مقاطعات بانيم.,أحداث الرواية ترويها الشخصية الرئيسية ، فتاة تبلغ من العمر ستة عشر عامًا تعيش في عصر نهاية العالم في الحي الثاني عشر وتخضع لسلطة مركزية تسمى مبنى الكابيتول.,True
406,اتُهِمَت إيران مؤخراً من قبل عدد من الحكومات بأنها إحدى الدول ذات القدرة النووية.,اتهمت العديد من الحكومات إيران بأنها تمتلك قدرة نووية.,True
422,والبرمائيَّات هي الحيوانات الوحيدة التي تبدأ حياتها في الماء ثُمَّ تُغادرُهُ بعد تحوُّلاتٍ جُسمانيَّةٍ داخليَّةٍ وخارجيَّة، فتتحوَّلُ صغارها، المُسمَّاة شراغيف (مُفردُها شُرغُوف)، من شكل السمكة إلى شكلها البالغ.بعد أن تنقف البُيُوض وتخرجُ الشراغيف، تمُرُّ بِسلسلة تغييراتٍ جُسمانيَّة، فهي تولدُ بِذنبٍ طويلٍ يُعينُها على السباحة وخياشيم جانبيَّةٍ تتنفَّسُ بها كالسَّمك، فتتغطَّى خياشمها بِغشاءٍ جلديٍّ وتختفي من ظاهر الجسم، وتظهر بوادرُ الرِّجلين الخلفيَّتين في حالة الضفادع والسَّمادر، وتتوالى التغيُّرات تدريجيًّا فتظهر الرِّجلان الأماميَّتان، ثُمَّ يتقاصر الذنب بِبُطءٍ حتَّى يختفي عند الضفادع ويستمرُّ عند السَّمادر.,ألعاب الجوع مهرجان سنوي ، يتم فيه اختيار فتى وفتاة بالقرعة من كل مقاطعة من المقاطعات الاثني عشر المحيطة بمبنى الكابيتول ، للقتال حتى الموت في برنامج تلفزيون الواقع ، وهناك فائز واحد فقط يمكنه البقاء.,False
17,"أبدعت مي في مَجال الصّحافة، وكانت تنشر مقالاتها في الصحافة المصرية، وتُمضي في نِهايتها بأسماء مُستعارة، كان من أسمائها المستعارة: ""شجية، خالد رأفت، إيزيس كوبيا، عائدة، كنار، السندبادة البحرية الأولى"".",اعتادت مي على نشر مقالاتها في الصحافة المصرية تحت أسماء مختلفة.,True
151,صدر ألبوم لووس في معظم أنحاء العالم بتاريخ 20 يونيو 2006.,يمكن للمراقبين المحترفين فقط رؤية عطارد في النهار وأثناء الكسوف الكلي للشمس ، وكذلك الوقت الذي مر أمام قرصه ، وهو 13 مرة في القرن.,False
304,مَملَكَةُ غِرنَاطَة أو إِمَارَةُ غِرنَاطَة أو الدَّولَةُ النَصرِيَّة أو دَولَةُ بَنِي نَصر هي آخرُ دولةٍ إسلاميَّة قامت في الأندلُس سنة 635هـ المُوافقة لِسنة 1237م على يد والي جيَّان وأرجونة مُحمَّد بن يُوسُف بن مُحمَّد الخزرجي المعروف بابن الأحمر، الذي أصبح أوَّل أُمراء هذه الدولة.,تشمل التغييرات الداخلية للكتاكيت البرمائية التحول من التنفس الخيشومي إلى التنفس الرئوي في بعض الأنواع.,False
208,في حين أعلن الرئيس ما ينج جيو، الرئيس الحالي لجمهورية الصين، أن بلاده دولة مستقلة ذات سيادة وأحقية في إدارة كلا من تايوان وجمهورية الصين الشعبية.وجمهورية الصين جمهورية ديمقراطية يحكمها نظام نصف رئاسي وقانون انتخابي.,أعلن الرئيس الحالي لجمهورية الصين أن بلاده دولة مستقلة ذات سيادة ولها حق إدارة كل من تايوان وجمهورية الصين الشعبية.,True
329,فقد استمرَّت مملكة قشتالة تبتلع البلاد التابعة لِغرناطة حتَّى حاصرها الملكان الكاثوليكيان فرديناند الثاني الأرغوني وإيزابيلَّا الأولى القشتاليَّة في جُمادى الآخرة 896هـ المُوافق فيه نيسان (أبريل) 1491م، وبعد سبعة أشهُرٍ من الحصار دبَّ اليأس في نُفُوس المُسلمين وانتشر الجوع وتفشَّت الأمراض في صُفُوفهم، فأبرم آخر الأُمراء الغالب بالله مُحمَّد بن عليّ مُعاهدةً مع الملكين الكاثوليكيين قضت بِتسليم المدينة، فدخلها القشتاليُّون يوم الإثنين 2 ربيع الأوَّل 897هـ المُوافق فيه 2 كانون الثاني (يناير) 1492م، وبِذلك سقطت غرناطة وسقطت الأندلُس نهائيّاً، وأُسدل الستار على التاريخ السياسي للمُسلمين فيها.,مع توسع نطاق الحيوانات وأشكالها ، انخفض نطاق وأشكال البرمائيات.,False
88,وفي عام 2012، أخرج غاري روس فيلمًا مقتبسًا من الرواية حمل الاسم نفسه، وشاركت كولِنز بنفسها في كتابته وإنتاجه.,أخرج جاري روس وشارك كولينز في كتابة وإنتاج فيلم مقتبس عن رواية.,True
89,وفي عام 2012، أخرج غاري روس فيلمًا مقتبسًا من الرواية حمل الاسم نفسه، وشاركت كولِنز بنفسها في كتابته وإنتاجه.,للمجلس التشريعي سلطة إصدار القوانين في البلاد ، ويعتبر رئيس الدولة هو رئيس الحكومة.,False
119,"حيث أصبح شعار ""يا لثارات الحسين"" عاملاً مركزياً في تبلور الثقافة الشيعية وأصبحت المعركة وتفاصيلها ونتائجها تمثل قيمة روحانية ذات معاني كبيرة لدى الشيعة، الذين يعتبرون معركة كربلاء ثورة سياسية ضد الظلم.","أصبح شعار ""يا ثورات الحسين"" عاملاً مركزياً في بلورة الثقافة الشيعية ، وكانت المعركة وتفاصيلها ونتائجها قيمة روحية ذات معاني كبيرة للشيعة الذين يعتبرون معركة كربلاء سياسية. ثورة ضد",True
383,"وتعتبر هذه القنبلة هي أول سلاح نووي يتم استخدامه وبعدها بثلاثة أيام تم إلقاء القنبلة الثانية ""الرجل البدين"" (فات مان بالأنجليزية:Fat Man) على مدينة ناجازاكي.","وتعتبر هذه القنبلة أول سلاح نووي يستخدم وبعد ثلاثة أيام أسقطت القنبلة الثانية ""فات مان"" على مدينة ناغازاكي.",True
382,"وتعتبر هذه القنبلة هي أول سلاح نووي يتم استخدامه وبعدها بثلاثة أيام تم إلقاء القنبلة الثانية ""الرجل البدين"" (فات مان بالأنجليزية:Fat Man) على مدينة ناجازاكي.",والدة مي من سوريا ووالدها من فلسطين ، ويتحدث كلاهما تسع لغات.,False
125,بينما أصبح مدفن الحسـين في كربلاء مكاناً مقدساً لدى الشيعة يزوره مؤمنوهم، مع ما يرافق ذلك من ترديد لأدعية خاصة أثناء كل زيارة لقبره.,تعد حرية الصحافة ، وجودة القطاع الصحي ، والتعليم الحكومي ، والاقتصاد الحر من الأشياء التي تجيدها جمهورية الصين.,False
397,بعد الهجوم النووي على هيروشيما وناجازاكي وحتى وقتنا الحاضر؛ وقع ما يقارب 2000 انفجاراً نووياً كانت بمجملها انفجارات تجريبية واختبارات قامت بها الدول الثمانية التي أعلنت عن امتلاكها لأسلحة نووية وهي الولايات المتحدة والاتحاد السوفيتي (روسيا حالياً) وفرنسا والمملكة المتحدة والصين وباكستان و الهند و كوريا الشمالية.,اختبرت الولايات المتحدة والاتحاد السوفيتي وفرنسا والمملكة المتحدة والصين أسلحتها النووية بعد الهجوم على ناغازاكي.,True
462,تتكوَّن هذه الطائفة اليوم من ثلاث رُتب: عديمات الأذيال (الضفادع والعلاجيم) وذوات الأذيال (السَّمادر أو السمادل) وعديمات الأرجل.,تتكون الطائفة من ثلاث درجات: الذيل ، والذيل ، والسيقان.,True
89,وفي عام 2012، أخرج غاري روس فيلمًا مقتبسًا من الرواية حمل الاسم نفسه، وشاركت كولِنز بنفسها في كتابته وإنتاجه.,أخرج جاري روس وشارك كولينز في كتابة وإنتاج فيلم مقتبس عن الرواية التي تحمل الاسم نفسه.,True
47,تلقت الرواية إشادة من أبرز النقاد والمؤلفين.,في 7 يونيو 2006 ، تم اختيار كريس مارتن لإضافة صوته إلى أغنية All Good Things (Com to an End) ، ولكن تم استبعاده من الأغنية بناءً على طلبه.,False
130,أدى مقتل الحسين إلى نشوء سلسلة من المؤلفات الدينية والخطب والوعظ والأدعية الخاصة التي لها علاقة بحادثة مقتله وألفت عشرات المؤلفات لوصف حادثة مقتله.,كوكب عطارد هو أصغر كوكب في المجموعة الشمسية والأقرب إلى الشمس.,False
298,"وكان الفلكيون القدماء يعتقدون بأن ""برية هرمس الهرامسة"" (باللاتينية: Solitudo Hermae Trismegisti) تُشكل ميزة أساسية من ميزات الكوكب، حيث قيل بأنها تغطي تقريباً ربع ربعه الجنوبي الشرقي.",هناك مجموعة متنوعة من الموائل الطبيعية للسلمندر المعاصر ، وكلها جزء من فئة Lissamphibia.,False
259,ولا يمكن رؤية عطارد في وهج النهار إلا (للراصدين المحترفين) وأثناءالكسوف الكلي للشمس، ووقت عبوره من أمام قرصها؛ الحدث الذي يتكرر 13 مرة كل قرن، وحدث آخر مرة يوم 11 تشرين ثاني/ نوفمبر 2019، وسيحدث المرة المقبلة عام 2032.,"وبعد ثلاثة أيام ، أُسقطت القنبلة الثانية ، ""فات مان"" ، على مدينة ناغازاكي ، لتصبح بذلك أول سلاح نووي يتم استخدامه.",False
411,يُستخدم السلاح النووي في وقتنا الحاضر كوسيلة ضغط سياسية وكوسيلة دفاعية استراتيجية، وتستعمل القدرة النووية أيضا استعمالات غير عسكرية للطاقة النووية.,توفيت مي في أحد مستشفيات القاهرة عن عمر يناهز 55 عامًا.,False
136,"يعتبر الشيعة معركة كربلاء قصة تحمل معاني كثيرة ""كالتضحية والحق والحرية"" وكان لرموز هذه الواقعة حسب الشيعة دور في الثورة الإيرانية وتعبئة الشعب الإيراني بروح التصدي لنظام الشاه، وخاصة في المظاهرات المليونية التي خرجت في طهران والمدن الإيرانية المختلفة أيام عاشوراء والتي أجبرت الشاه السابق محمد رضا بهلوي على الفرار من إيران، ومهدت السبيل أمام إقامة النظام الإسلامي الشيعي في إيران وكان لهذه الحادثة أيضًا، بنظر الشيعة، دور في المقاومة الإسلامية في وجه الاحتلال الإسرائيلي في جنوب لبنان.",يعتقد الشيعة أن معركة كربلاء هي قصة تضحية وحقيقة وحرية ، وأنها لعبت دورًا في الثورة الإيرانية.,True
234,عُطَارِد (رمزه☿) هو أصغر كواكب المجموعة الشمسية وأقربها إلى الشمس، أطلقت العرب على هذا الكوكب تسمية «عطارد»؛ وأصل الاسم من المصدر ط ر د، طارد ومطّرَد أي المتتابع في سيره، وأيضاً سريع الجري ومن هنا اسم الكوكب عطارد الذي يرمز إلى السرعة الكبيرة لدوران الكوكب حول الشمس.,يعتبر كتاب الطبقات الكبير مرجعاً في السيرة النبوية وترجماتها وتاريخها ، حيث تناول مؤلفه السيرة النبوية المطهرة ، وعرض الفتوى في المدينة المنورة ، وجمع القرآن الكريم ، ثم قدم الترجمات. للرفيق,False
24,كانَ لِمي زيادة دَور في الدِّفاع عَن حُقوق المَرأة، وبِمُطالبة المُساواة كَما أنّها استَحقّت أن تَكون رائِدة مِن رائِدات النَّهضة النِّسائية العَربيَّة الحَديثة، حَيثُ كانَت مُتطلعَة عَلى تاريخ المرأة في الفَترة التي سَبَقت سَجنها فَأكثرت مِن الكِتابة والمُحاضرات والنّدوات؛ لِلمُطالبة بِحقوق المرأة.,في 20 يونيو 2006 ، تم إصدار ألبوم Loos في معظم أنحاء العالم.,False
183,وعند نشأتها عام 1912 سيطرت جمهورية الصين على معظم أجزاء البر الصيني ومنغوليا.,دولة بني نصر هي آخر دولة إسلامية أقيمت في الأندلس في العام.,False
126,بينما أصبح مدفن الحسـين في كربلاء مكاناً مقدساً لدى الشيعة يزوره مؤمنوهم، مع ما يرافق ذلك من ترديد لأدعية خاصة أثناء كل زيارة لقبره.,كوكب عطارد هو أصغر كوكب في المجموعة الشمسية والأقرب إلى الشمس.,False
350,790هـ/1388م) الفقيه الأصولي المجتهد.,الفقيه الأصولي حسن النية.,True
488,برز ما بين عام 86 هـ-705 م وعام 121 هـ-738 م بخوضه الكثير من المعارك والغزوات والحملات العسكرية على كُلٍّ مِن الإمبراطورية الروميَّة البيزنطيَّة وإمبراطورية الخزر والخوارج والجراجمة، وكانت جلَّ حروبه وأغلبها على الدولة الرومية البيزنطية.,تعد حادثة طاف من أكثر المعارك إثارة للجدل في التاريخ الإسلامي ، حيث أن نتائج وتفاصيل المعركة لها تداعيات سياسية ونفسية وأيديولوجية لا تزال محل جدل حتى الفترة المعاصرة.,False
353,كتاب الطبقات الكبير لمحمد بن سعد بن منيع البصري الزهري المشهور بابن سعد، من أهم الكتب التي ألفت في الطبقات وتراجم الرجال، ولم يسبقه في هذا الموضوع إلا «كتاب الطبقات» لشيخه الواقدي، غير أن كتاب الواقدي لم يصل إلينا، ويُقال إن ابن سعد أفاد منه كثيراً.,أكبر سمندل في العالم هو السمندل الصيني الجنوبي العملاق (لاتيني: Andrias sligoi) ، وأصغره هو الضفدع الأمومي من نيوزيلندا.,False
37,تُسرد أحداث الرواية على لسان بطلتها كاتنيس إيفردين، وهي فتاة في السادسة عشرة من العمر، تعيش في عصر نهاية العالم في المقاطعة الثانية عشرة، في دولة بانيم بأمريكا الشمالية وهي خاضعة لسلطة مركزيّة تسمى الكابيتول، وهي حاضرة مُتقدّمة تقنيًا، استطاعت أن تبسط سيطرتها العسكرية والسياسية على عموم مقاطعات بانيم.,أحداث الرواية ترويها الشخصية الرئيسية ، فتاة تبلغ من العمر ستة عشر عامًا تعيش في عصر نهاية العالم في الحي الثاني عشر ، في ولاية بانيم بأمريكا الشمالية ، وتخضع لقضية مركزية. السلطة تسمى مبنى الكابيتول.,True
199,في حين أصبحت جزر تايوان والبسكادورز وملحقاتهما وجزر كينمن وماتسو وبعض الجزر الصغرى الأخرى امتداداً لجمهورية الصين الزائلة بالرغم من أنها حصلت على اعتراف العديد من الدول الغربية والولايات المتحدة بها كالوريث الشرعي لجمهورية الصين مع بدايات الحرب الباردة.,تم الاعتراف بجزر تايوان ، و Piscadors وملحقاتها ، وجزر Kinmen و Matsu ، وبعض الجزر الصغيرة الأخرى باعتبارها الوريث الشرعي لجمهورية الصين من قبل العديد من الدول الغربية والولايات المتحدة.,True
127,أدى مقتل الحسين إلى نشوء سلسلة من المؤلفات الدينية والخطب والوعظ والأدعية الخاصة التي لها علاقة بحادثة مقتله وألفت عشرات المؤلفات لوصف حادثة مقتله.,أدى مقتل الحسين إلى ظهور سلسلة من الكتابات الدينية والمواعظ والدعوات الخاصة بوفاته.,True
